epoch,lr,train_loss,train_acc,val_n_patients,val_auc,val_accuracy,val_balanced_accuracy,val_macro_f1,val_per_class_auc_0,val_per_class_auc_1,val_per_class_auc_2,val_per_class_recall_0,val_per_class_recall_1,val_per_class_recall_2,val_class_counts_0,val_class_counts_1,val_class_counts_2,val_confusion_0,val_confusion_1,val_confusion_2,val_val_loss,val_val_acc_slice,seconds
15,9.5241352623301e-05,0.39932246584139613,0.9705741244202782,99,0.5593429656836809,0.43434343434343436,0.4138206627680312,0.4119565217391304,0.5547,0.5893,0.5341,0.5278,0.4737,0.24,36,38,25,"[19, 7, 10]","[15, 18, 5]","[10, 9, 6]",1.4983093738555908,0.39570164348925413,10.43045949935913
16,9.455032620941843e-05,0.38968783265282664,0.9726531264992804,99,0.5583405777279807,0.37373737373737376,0.356140350877193,0.356364768129474,0.5437,0.6281,0.5032,0.5,0.3684,0.2,36,38,25,"[18, 5, 13]","[16, 14, 8]","[14, 6, 5]",1.6027764081954956,0.3868520859671302,10.8500235080719
17,9.381533400219321e-05,0.38356139834129616,0.9793699024468255,99,0.5520000914948667,0.43434343434343436,0.42750487329434694,0.42560937005381455,0.5472,0.5634,0.5454,0.5278,0.3947,0.36,36,38,25,"[19, 6, 11]","[16, 15, 7]","[10, 6, 9]",1.6052188873291016,0.3843236409608091,10.821021795272827
18,9.303710135019722e-05,0.3759893688529506,0.9803294418679034,99,0.5494026912404825,0.3939393939393939,0.3779337231968811,0.3657650466161104,0.4802,0.6156,0.5524,0.2222,0.6316,0.28,36,38,25,"[8, 15, 13]","[12, 24, 2]","[7, 11, 7]",1.6288769245147705,0.3640960809102402,10.79493522644043
19,9.22163962751008e-05,0.3709351932947185,0.9860866783943707,99,0.5113353918444514,0.36363636363636365,0.3651267056530214,0.3570058942940299,0.4802,0.5414,0.5124,0.4722,0.2632,0.36,36,38,25,"[17, 5, 14]","[21, 10, 7]","[10, 6, 9]",1.6597610712051392,0.33754740834386854,10.769720077514648
20,9.135402871372814e-05,0.3637207265512554,0.9891252198944507,99,0.49835306539265894,0.35353535353535354,0.3407212475633528,0.3429785059563732,0.4317,0.5699,0.4935,0.3611,0.4211,0.24,36,38,25,"[13, 10, 13]","[17, 16, 5]","[12, 7, 6]",1.6709370613098145,0.34892541087231355,10.541974782943726
21,9.045084971874742e-05,0.3614653247691108,0.9889652966576044,99,0.5484819286602433,0.3939393939393939,0.3731968810916179,0.3760822510822511,0.4894,0.6247,0.5314,0.4722,0.4474,0.2,36,38,25,"[17, 5, 14]","[17, 17, 4]","[14, 6, 5]",1.5132861137390137,0.3805309734513274,10.835627794265747
22,8.950775061878456e-05,0.35541920346983447,0.9900847593155285,99,0.5244295421871877,0.29292929292929293,0.29216374269005846,0.2906685906685907,0.4414,0.5746,0.5573,0.3333,0.2632,0.28,36,38,25,"[12, 9, 15]","[20, 10, 8]","[12, 6, 7]",1.608620047569275,0.3552465233881163,10.762796878814697
23,8.852566213878951e-05,0.35061166733717813,0.9929633775787622,99,0.522178467825098,0.32323232323232326,0.3134307992202729,0.3171794384497892,0.4718,0.6148,0.48,0.3056,0.3947,0.24,36,38,25,"[11, 8, 17]","[13, 15, 10]","[11, 8, 6]",1.540966272354126,0.33754740834386854,10.759189128875732
24,8.750555348152303e-05,0.3472928306912682,0.9928034543419159,99,0.5030223830799039,0.3838383838383838,0.37615984405458086,0.37857219538378956,0.4577,0.5725,0.4789,0.3611,0.4474,0.32,36,38,25,"[13, 9, 14]","[14, 17, 7]","[12, 5, 8]",1.674506664276123,0.36030341340075855,10.678492307662964
25,8.644843137107063e-05,0.3462135440613506,0.9934431472893012,99,0.5481250574156336,0.36363636363636365,0.35959064327485385,0.35939029042477316,0.5101,0.6061,0.5281,0.4167,0.3421,0.32,36,38,25,"[15, 5, 16]","[16, 13, 9]","[10, 7, 8]",1.5746567249298096,0.36788874841972186,10.759127140045166
26,8.535533905932742e-05,0.3449446218939909,0.9934431472893012,99,0.5508760026169671,0.3838383838383838,0.3699610136452242,0.36786708611683494,0.5498,0.5936,0.5092,0.5278,0.3421,0.24,36,38,25,"[19, 3, 14]","[17, 13, 8]","[11, 8, 6]",1.5203735828399658,0.37168141592920356,10.82146954536438
27,8.422735529643448e-05,0.3399206662052215,0.9958419958419958,99,0.5312264978730323,0.35353535353535354,0.33306042884990256,0.3323000086110393,0.5066,0.5746,0.5124,0.4444,0.3947,0.16,36,38,25,"[16, 7, 13]","[16, 15, 7]","[11, 10, 4]",1.4897419214248657,0.3691529709228824,10.79115104675293
28,8.306559326618263e-05,0.33643456609577405,0.9968015352630737,99,0.5502541712042239,0.40404040404040403,0.3920662768031189,0.3910605102255957,0.5207,0.5971,0.533,0.5278,0.3684,0.28,36,38,25,"[19, 3, 14]","[19, 14, 5]","[11, 7, 7]",1.418940782546997,0.35651074589127685,10.877468585968018
29,8.187119948743452e-05,0.3344408746301775,0.9976011514473053,99,0.5345375264194169,0.3939393939393939,0.3731968810916179,0.37139917695473246,0.5168,0.5712,0.5157,0.4722,0.4474,0.2,36,38,25,"[17, 10, 9]","[15, 17, 6]","[13, 7, 5]",1.4680598974227905,0.359039190897598,10.53662896156311
30,8.064535268264887e-05,0.33494957576613227,0.9956820726051495,99,0.57045453193857,0.3838383838383838,0.36947368421052634,0.36820919225749643,0.5317,0.5699,0.6097,0.5,0.3684,0.24,36,38,25,"[18, 10, 8]","[20, 14, 4]","[13, 6, 6]",1.4030108451843262,0.40960809102402024,10.69166374206543
31,7.938926261462371e-05,0.3304045308252039,0.9977610746841516,99,0.5367702347704265,0.3939393939393939,0.37678362573099416,0.378169449598021,0.5176,0.5802,0.5124,0.4167,0.4737,0.24,36,38,25,"[15, 8, 13]","[15, 18, 5]","[11, 8, 6]",1.4691991806030273,0.3729456384323641,10.818106412887573
32,7.810416889260659e-05,0.3291757846858508,0.9985606908683832,99,0.5279413822247683,0.3333333333333333,0.3129044834307992,0.29892473118279567,0.4916,0.5971,0.4951,0.5556,0.2632,0.12,36,38,25,"[20, 6, 10]","[21, 10, 7]","[16, 6, 3]",1.485442042350769,0.35398230088495575,10.767740249633789
