epoch,lr,train_loss,train_acc,val_n_patients,val_auc,val_accuracy,val_balanced_accuracy,val_macro_f1,val_per_class_auc_0,val_per_class_auc_1,val_per_class_auc_2,val_per_class_recall_0,val_per_class_recall_1,val_per_class_recall_2,val_class_counts_0,val_class_counts_1,val_class_counts_2,val_val_loss,val_val_acc_slice,val_confusion_0,val_confusion_1,val_confusion_2,seconds
14,9.588773128419907e-05,0.422387753676016,0.9612562855494189,268,0.6590935834139201,0.503731343283582,0.47594364699627856,0.4720853858784893,0.6612,0.7024,0.6137,0.5682,0.5263,0.3333,132,76,60,1.3484549522399902,0.4704502814258912,"[75, 32, 25]","[25, 40, 11]","[20, 20, 20]",19.80044150352478
15,9.5241352623301e-05,0.413526803424594,0.9672739263045091,268,0.6222935869922132,0.47761194029850745,0.42939925571504517,0.4332652068126521,0.6082,0.665,0.5938,0.6136,0.4079,0.2667,132,76,60,1.3378396034240723,0.4549718574108818,"[81, 18, 33]","[29, 31, 16]","[32, 12, 16]",19.778371810913086
16,9.455032620941843e-05,0.4049226928942379,0.9723023658395845,268,0.6503701052559411,0.48880597014925375,0.4413875598086124,0.44062772449869225,0.6424,0.6935,0.6151,0.6136,0.4605,0.25,132,76,60,1.3003559112548828,0.46716697936210133,"[81, 25, 26]","[31, 35, 10]","[26, 19, 15]",19.769213676452637
17,9.381533400219321e-05,0.39966687715099747,0.9751875360646278,268,0.6449280139150495,0.4925373134328358,0.47442849548112703,0.4698963642979734,0.623,0.7087,0.603,0.5303,0.5263,0.3667,132,76,60,1.4038695096969604,0.44887429643527205,"[70, 25, 37]","[23, 40, 13]","[22, 16, 22]",19.894137382507324
18,9.303710135019722e-05,0.39402936401316874,0.978732173769681,268,0.6204761599232381,0.45149253731343286,0.41501860712387034,0.41630256040927377,0.6157,0.6872,0.5586,0.5758,0.3026,0.3667,132,76,60,1.4199942350387573,0.4554409005628518,"[76, 13, 43]","[30, 23, 23]","[31, 7, 22]",19.843204975128174
19,9.22163962751008e-05,0.3892940703311763,0.9784848734646773,268,0.6313109136735298,0.5074626865671642,0.46262626262626255,0.4629200582289381,0.635,0.6828,0.5761,0.6212,0.5,0.2667,132,76,60,1.3248203992843628,0.4554409005628518,"[82, 19, 31]","[26, 38, 12]","[26, 18, 16]",19.999284267425537
20,9.135402871372814e-05,0.3817419118632017,0.9849971148297749,268,0.6511908160853594,0.5,0.4533758639021797,0.45128684124774726,0.6601,0.7112,0.5822,0.6136,0.5132,0.2333,132,76,60,1.2852479219436646,0.49859287054409007,"[81, 27, 24]","[27, 39, 10]","[31, 15, 14]",19.762346506118774
21,9.045084971874742e-05,0.37660837774863987,0.9870579507048058,268,0.6501853326519541,0.5335820895522388,0.45978203083466235,0.4467934559775257,0.6783,0.7109,0.5614,0.7197,0.5263,0.1333,132,76,60,1.262101650238037,0.4924953095684803,"[95, 23, 14]","[32, 40, 4]","[30, 22, 8]",19.770132303237915
22,8.950775061878456e-05,0.3740378070001443,0.9864809166597972,268,0.6462512719478664,0.5223880597014925,0.4513024986709197,0.45278979501333966,0.6491,0.6957,0.5939,0.7197,0.4342,0.2,132,76,60,1.224772334098816,0.49577861163227016,"[95, 15, 22]","[36, 33, 7]","[36, 12, 12]",19.66885542869568
23,8.852566213878951e-05,0.36903718069924163,0.9893660868848405,268,0.6380168979627184,0.5074626865671642,0.44077618288144604,0.445412138030455,0.6335,0.699,0.5816,0.7197,0.3026,0.3,132,76,60,1.2386198043823242,0.48874296435272047,"[95, 6, 31]","[39, 23, 14]","[36, 6, 18]",19.96734619140625
24,8.750555348152303e-05,0.3671057910776111,0.9904377215398565,268,0.6205626027631639,0.4925373134328358,0.43833067517278046,0.4462060064426389,0.6033,0.688,0.5704,0.6439,0.4211,0.25,132,76,60,1.3170589208602905,0.4554409005628518,"[85, 10, 37]","[33, 32, 11]","[34, 11, 15]",20.114527463912964
25,8.644843137107063e-05,0.36309879357379854,0.9915093561948727,268,0.6470974386488125,0.5261194029850746,0.45850611376927164,0.4631404320987655,0.6418,0.6996,0.5998,0.7273,0.3816,0.2667,132,76,60,1.224884033203125,0.49577861163227016,"[96, 13, 23]","[38, 29, 9]","[34, 10, 16]",19.78363299369812
26,8.535533905932742e-05,0.36176432184331464,0.9917566564998763,268,0.6526275815580189,0.5186567164179104,0.45393407761828813,0.45760610440341737,0.6433,0.7162,0.5984,0.7197,0.3421,0.3,132,76,60,1.2651197910308838,0.49671669793621015,"[95, 10, 27]","[36, 26, 14]","[32, 10, 18]",19.824269771575928
27,8.422735529643448e-05,0.35827977843438297,0.9934053251999011,268,0.6464978039354007,0.5186567164179104,0.45111642743221697,0.45696195595483785,0.6278,0.7092,0.6025,0.7121,0.4079,0.2333,132,76,60,1.2309030294418335,0.50093808630394,"[94, 15, 23]","[39, 31, 6]","[39, 7, 14]",19.82264471054077
28,8.306559326618263e-05,0.35764896945326025,0.9925809908498887,268,0.6257437380623332,0.48507462686567165,0.4414141414141414,0.44285980896150384,0.6205,0.6915,0.5651,0.5909,0.5,0.2333,132,76,60,1.3126156330108643,0.4652908067542214,"[78, 19, 35]","[29, 38, 9]","[31, 15, 14]",20.062995195388794
29,8.187119948743452e-05,0.3550688190380018,0.9941472261149122,268,0.6177782021362709,0.4925373134328358,0.4324827219564062,0.4319588508985359,0.6234,0.7009,0.5291,0.6439,0.4868,0.1667,132,76,60,1.3240679502487183,0.45778611632270166,"[85, 16, 31]","[26, 37, 13]","[31, 19, 10]",19.879789113998413
30,8.064535268264887e-05,0.3525163611048141,0.9953837276399308,268,0.6286095824432705,0.5111940298507462,0.44909622541201494,0.4529931410652235,0.6156,0.7159,0.5542,0.6894,0.4079,0.25,132,76,60,1.2636836767196655,0.46857410881801126,"[91, 13, 28]","[33, 31, 12]","[32, 13, 15]",19.894190788269043
31,7.938926261462371e-05,0.35218980717016324,0.9944769598549171,268,0.6364568993850147,0.5186567164179104,0.46903242955874536,0.4749209036132438,0.6512,0.7157,0.5425,0.6439,0.5132,0.25,132,76,60,1.2594808340072632,0.4774859287054409,"[85, 12, 35]","[28, 39, 9]","[33, 12, 15]",19.711515426635742
32,7.810416889260659e-05,0.3495655017362542,0.9948891270299234,268,0.635136723495373,0.4626865671641791,0.4069643806485912,0.4131615696131825,0.642,0.6802,0.5833,0.6288,0.3421,0.25,132,76,60,1.2929898500442505,0.4774859287054409,"[83, 11, 38]","[31, 26, 19]","[34, 11, 15]",19.691486597061157
33,7.679133974894988e-05,0.34874072462853434,0.9963729288599456,268,0.6261193742617891,0.4962686567164179,0.4396863370547581,0.44520176089000024,0.632,0.7072,0.5391,0.6515,0.4342,0.2333,132,76,60,1.272420048713684,0.47701688555347094,"[86, 16, 30]","[28, 33, 15]","[37, 9, 14]",19.912102699279785
34,7.545207078751862e-05,0.3460826488567513,0.996537795729948,268,0.6500592184947834,0.5223880597014925,0.46507177033492825,0.4711549057979356,0.6564,0.7035,0.5902,0.697,0.3816,0.3167,132,76,60,1.2482315301895142,0.50093808630394,"[92, 12, 28]","[35, 29, 12]","[33, 8, 19]",20.06394338607788
35,7.408768370508582e-05,0.34730920845870084,0.9957958948149369,268,0.6453115528047803,0.5335820895522388,0.48078149920255187,0.4845333816980029,0.6545,0.6928,0.5886,0.6818,0.4605,0.3,132,76,60,1.2560579776763916,0.49577861163227016,"[90, 15, 27]","[27, 35, 14]","[29, 13, 18]",19.88191509246826
