epoch,lr,train_loss,train_acc,val_n_patients,val_auc,val_accuracy,val_balanced_accuracy,val_macro_f1,val_sensitivity,val_specificity,val_ppv,val_npv,val_per_class_auc_0,val_per_class_auc_1,val_per_class_recall_0,val_per_class_recall_1,val_class_counts_0,val_class_counts_1,val_positive_rate,val_trivial_baseline_accuracy,val_val_loss,val_val_acc_slice,val_confusion_0,val_confusion_1,seconds
77,4.065470588678831e-06,0.2432436251922858,0.9990884229717412,177,0.5680158247108947,0.615819209039548,0.46652465003043214,0.44091415830546266,0.09433962264150944,0.8387096774193549,0.2,0.6842105263157895,,,0.8387,0.0943,124,53,0.2994350282485876,0.7005649717514124,0.9722199440002441,0.6299435028248588,"[104, 20]","[48, 5]",40.36139750480652
78,3.7483339555431067e-06,0.24274098927472654,0.9995442114858706,177,0.5649726110772976,0.6384180790960452,0.4988587948874011,0.4832116788321168,0.1509433962264151,0.8467741935483871,0.2962962962962963,0.7,,,0.8468,0.1509,124,53,0.2994350282485876,0.7005649717514124,0.9776245951652527,0.6426553672316384,"[105, 19]","[45, 8]",40.56138491630554
79,3.442301358363164e-06,0.2430454695778971,0.9995442114858706,177,0.5537127206329885,0.6271186440677966,0.4799908703590992,0.4573578595317726,0.11320754716981132,0.8467741935483871,0.24,0.6907894736842105,,,0.8468,0.1132,124,53,0.2994350282485876,0.7005649717514124,0.9832923412322998,0.634180790960452,"[105, 19]","[47, 6]",41.31389832496643
80,3.1476748143646446e-06,0.24206935218386794,0.9993163172288059,177,0.567863664029215,0.6214689265536724,0.4759586122945831,0.4541311852704258,0.11320754716981132,0.8387096774193549,0.23076923076923078,0.6887417218543046,,,0.8387,0.1132,124,53,0.2994350282485876,0.7005649717514124,0.9724034070968628,0.6384180790960452,"[104, 20]","[47, 6]",40.5111129283905
81,2.8647450843757903e-06,0.24408612733769655,0.9988605287146763,177,0.5453438831405965,0.632768361581921,0.49482653682288497,0.47971781305114636,0.1509433962264151,0.8387096774193549,0.2857142857142857,0.697986577181208,,,0.8387,0.1509,124,53,0.2994350282485876,0.7005649717514124,0.9796478748321533,0.6370056497175142,"[104, 20]","[45, 8]",40.099080324172974
82,2.5937913858815746e-06,0.2426566695123775,0.9997721057429353,177,0.5351491174680463,0.6440677966101694,0.5407029823493609,0.5406006674082313,0.2830188679245283,0.7983870967741935,0.375,0.7226277372262774,,,0.7984,0.283,124,53,0.2994350282485876,0.7005649717514124,1.0345052480697632,0.6299435028248588,"[99, 25]","[38, 15]",40.734241008758545
83,2.3350811174697775e-06,0.24297199927358706,0.9993163172288059,177,0.5453438831405965,0.6440677966101694,0.5353012781497261,0.5340742907282832,0.2641509433962264,0.8064516129032258,0.3684210526315789,0.7194244604316546,,,0.8065,0.2642,124,53,0.2994350282485876,0.7005649717514124,1.035224199295044,0.6299435028248588,"[100, 24]","[39, 14]",40.21704602241516
84,2.088869594940844e-06,0.24308959070725558,0.9995442114858706,177,0.5581253804017041,0.6384180790960452,0.4934570906877663,0.4738015607580825,0.1320754716981132,0.8548387096774194,0.28,0.6973684210526315,,,0.8548,0.1321,124,53,0.2994350282485876,0.7005649717514124,0.9361565113067627,0.6468926553672316,"[106, 18]","[46, 7]",40.11022424697876
85,1.8553997993420466e-06,0.24246466192421093,0.9993163172288059,177,0.5622337188070602,0.6271186440677966,0.49619598295800366,0.4849206349206349,0.16981132075471697,0.8225806451612904,0.2903225806451613,0.6986301369863014,,,0.8226,0.1698,124,53,0.2994350282485876,0.7005649717514124,0.9659352898597717,0.635593220338983,"[102, 22]","[44, 9]",40.18001174926758
86,1.6349021371744835e-06,0.24291104757470658,0.9995442114858706,177,0.5681679853925745,0.6214689265536724,0.4813603164942179,0.46370913037579703,0.1320754716981132,0.8306451612903226,0.25,0.6912751677852349,,,0.8306,0.1321,124,53,0.2994350282485876,0.7005649717514124,0.976804256439209,0.632768361581921,"[103, 21]","[46, 7]",40.95392441749573
87,1.42759421300971e-06,0.24274151783806688,0.9995442114858706,177,0.5671028606208156,0.6214689265536724,0.4813603164942179,0.46370913037579703,0.1320754716981132,0.8306451612903226,0.25,0.6912751677852349,,,0.8306,0.1321,124,53,0.2994350282485876,0.7005649717514124,0.9790225028991699,0.632768361581921,"[103, 21]","[46, 7]",40.06254005432129
88,1.2336806147402866e-06,0.24315858213273417,0.9993163172288059,177,0.5561472915398661,0.6101694915254238,0.46789409616555083,0.4477004477004477,0.11320754716981132,0.8225806451612904,0.21428571428571427,0.6845637583892618,,,0.8226,0.1132,124,53,0.2994350282485876,0.7005649717514124,1.0122371912002563,0.6214689265536724,"[102, 22]","[47, 6]",40.31172847747803
89,1.05335271167623e-06,0.2421369248340645,1.0,177,0.5553864881314667,0.615819209039548,0.4827297626293366,0.4693121693121693,0.1509433962264151,0.8145161290322581,0.25806451612903225,0.6917808219178082,,,0.8145,0.1509,124,53,0.2994350282485876,0.7005649717514124,1.0209825038909912,0.6228813559322034,"[101, 23]","[45, 8]",40.428961992263794
90,8.867884656866185e-07,0.24306065881915168,0.9990884229717412,177,0.5566037735849056,0.615819209039548,0.47192635423006696,0.4509124087591241,0.11320754716981132,0.8306451612903226,0.2222222222222222,0.6866666666666666,,,0.8306,0.1132,124,53,0.2994350282485876,0.7005649717514124,1.006255030632019,0.6228813559322034,"[103, 21]","[47, 6]",40.864980697631836
91,7.341522555726972e-07,0.2425063906089762,0.9995442114858706,177,0.5590383444917832,0.615819209039548,0.47192635423006696,0.4509124087591241,0.11320754716981132,0.8306451612903226,0.2222222222222222,0.6866666666666666,,,0.8306,0.1132,124,53,0.2994350282485876,0.7005649717514124,0.9961296319961548,0.6228813559322034,"[103, 21]","[47, 6]",40.185383796691895
92,5.955947148458558e-07,0.2427747616902632,0.9995442114858706,177,0.5564516129032258,0.615819209039548,0.47192635423006696,0.4509124087591241,0.11320754716981132,0.8306451612903226,0.2222222222222222,0.6866666666666666,,,0.8306,0.1132,124,53,0.2994350282485876,0.7005649717514124,1.0045384168624878,0.6242937853107344,"[103, 21]","[47, 6]",39.98466610908508
93,4.7125258307053565e-07,0.24213353090103693,0.9997721057429353,177,0.5564516129032258,0.6101694915254238,0.46789409616555083,0.4477004477004477,0.11320754716981132,0.8225806451612904,0.21428571428571427,0.6845637583892618,,,0.8226,0.1132,124,53,0.2994350282485876,0.7005649717514124,1.016371726989746,0.6214689265536724,"[102, 22]","[47, 6]",40.92977547645569
94,3.612485709187902e-07,0.24227816252243334,0.9997721057429353,177,0.5521911138161899,0.615819209039548,0.4827297626293366,0.4693121693121693,0.1509433962264151,0.8145161290322581,0.25806451612903225,0.6917808219178082,,,0.8145,0.1509,124,53,0.2994350282485876,0.7005649717514124,1.0286881923675537,0.6214689265536724,"[101, 23]","[45, 8]",40.6141083240509
95,2.6569123906966924e-07,0.24346698493227267,0.9995442114858706,177,0.5553864881314667,0.6101694915254238,0.4786975045648204,0.4658648589547343,0.1509433962264151,0.8064516129032258,0.25,0.6896551724137931,,,0.8065,0.1509,124,53,0.2994350282485876,0.7005649717514124,1.0328373908996582,0.6214689265536724,"[100, 24]","[45, 8]",40.08259320259094
