epoch,lr,train_loss,train_acc,val_n_patients,val_auc,val_accuracy,val_balanced_accuracy,val_macro_f1,val_per_class_auc_0,val_per_class_auc_1,val_per_class_auc_2,val_per_class_recall_0,val_per_class_recall_1,val_per_class_recall_2,val_class_counts_0,val_class_counts_1,val_class_counts_2,val_confusion_0,val_confusion_1,val_confusion_2,val_val_loss,val_val_acc_slice,seconds
16,9.455032620941843e-05,0.42596149263766386,0.96133871898442,268,0.6437154724790174,0.5,0.45034556087187666,0.44858607243928345,0.6409,0.6976,0.5926,0.6212,0.5132,0.2167,132,76,60,"[82, 24, 26]","[27, 39, 10]","[32, 15, 13]",1.3577860593795776,0.4695121951219512,12.876798391342163
17,9.381533400219321e-05,0.4176855863206867,0.964800923254472,268,0.6487390933477427,0.5149253731343284,0.43460925039872406,0.4322058010600591,0.6458,0.701,0.5994,0.7424,0.3947,0.1667,132,76,60,"[98, 17, 17]","[37, 30, 9]","[39, 11, 10]",1.2662959098815918,0.5065666041275797,13.091291189193726
18,9.303710135019722e-05,0.4123664964759707,0.9678509603495178,268,0.6283991378418623,0.47761194029850745,0.457150451887294,0.4541387024608501,0.6173,0.6705,0.5974,0.553,0.3684,0.45,132,76,60,"[73, 17, 42]","[28, 28, 20]","[25, 8, 27]",1.3568943738937378,0.4521575984990619,13.0314359664917
19,9.22163962751008e-05,0.40196132809279944,0.9746105020196192,268,0.6521461395179468,0.4962686567164179,0.4678628389154704,0.46385724652021904,0.659,0.7024,0.595,0.5606,0.5263,0.3167,132,76,60,"[74, 30, 28]","[18, 40, 18]","[24, 17, 19]",1.3953731060028076,0.46669793621013134,13.122888326644897
20,9.135402871372814e-05,0.39914744185866785,0.975599703239634,268,0.6139960816939339,0.47761194029850745,0.41988304093567247,0.42038061372916385,0.6048,0.6995,0.5377,0.6667,0.2763,0.3167,132,76,60,"[88, 13, 31]","[34, 21, 21]","[35, 6, 19]",1.3669452667236328,0.4530956848030019,12.889602661132812
21,9.045084971874742e-05,0.39479090727011373,0.9777429725496661,268,0.6201650871058765,0.48507462686567165,0.389739500265816,0.3801230560531323,0.6174,0.6839,0.5591,0.7727,0.2632,0.1333,132,76,60,"[102, 13, 17]","[44, 20, 12]","[44, 8, 8]",1.2764173746109009,0.4981238273921201,12.939398288726807
22,8.950775061878456e-05,0.3885055993554736,0.9811227433847168,268,0.6475769148829326,0.5,0.45433280170122275,0.4591946338470281,0.6306,0.7059,0.6062,0.6288,0.4342,0.3,132,76,60,"[83, 19, 30]","[33, 33, 10]","[33, 9, 18]",1.295052409172058,0.48358348968105064,12.967715501785278
23,8.852566213878951e-05,0.3846705528449839,0.983266012694749,268,0.6097179993102013,0.48880597014925375,0.4244284954811271,0.4255266375443911,0.5927,0.6589,0.5775,0.697,0.2763,0.3,132,76,60,"[92, 15, 25]","[42, 21, 13]","[37, 5, 18]",1.353807806968689,0.45825515947467166,13.014357328414917
24,8.750555348152303e-05,0.3785276116586638,0.9863160497897947,268,0.6564299727297985,0.5,0.4522062732589049,0.44785373356801933,0.6418,0.7062,0.6213,0.6136,0.5263,0.2167,132,76,60,"[81, 31, 20]","[31, 40, 5]","[29, 18, 13]",1.2856709957122803,0.4948405253283302,12.915884971618652
25,8.644843137107063e-05,0.3782037545209587,0.9873052510098096,268,0.6221607240691026,0.4552238805970149,0.3809675704412547,0.37801368824839393,0.6048,0.6798,0.5819,0.6894,0.2368,0.2167,132,76,60,"[91, 14, 27]","[45, 18, 13]","[40, 7, 13]",1.2769067287445068,0.47607879924953095,13.001631498336792
26,8.535533905932742e-05,0.3732550516239387,0.9887890528398319,268,0.6300411740499783,0.5074626865671642,0.45656565656565656,0.4578585339119769,0.6266,0.6983,0.5653,0.6364,0.5,0.2333,132,76,60,"[84, 21, 27]","[28, 38, 10]","[34, 12, 14]",1.2797282934188843,0.4817073170731707,12.94612169265747
27,8.422735529643448e-05,0.37083095317523285,0.9903552881048553,268,0.6448758674353682,0.5149253731343284,0.4616161616161616,0.4630958842182881,0.6409,0.712,0.5817,0.6515,0.5,0.2333,132,76,60,"[86, 19, 27]","[28, 38, 10]","[33, 13, 14]",1.249846339225769,0.4821763602251407,12.814375638961792
28,8.306559326618263e-05,0.37086971459999174,0.9907674552798615,268,0.6310659133608049,0.458955223880597,0.4069909622541202,0.40933699926505684,0.637,0.679,0.5772,0.6061,0.3816,0.2333,132,76,60,"[80, 20, 32]","[36, 29, 11]","[32, 14, 14]",1.2646441459655762,0.474671669793621,12.968565702438354
29,8.187119948743452e-05,0.3653313389379482,0.9914269227598714,268,0.6263218541541877,0.503731343283582,0.4380382775119617,0.4363258267397037,0.6098,0.6826,0.5865,0.7273,0.2368,0.35,132,76,60,"[96, 7, 29]","[48, 18, 10]","[34, 5, 21]",1.3279871940612793,0.47560975609756095,13.341178178787231
30,8.064535268264887e-05,0.36598134750329736,0.9901079877998517,268,0.6391532672371488,0.4925373134328358,0.45768208399787347,0.45904645619170364,0.642,0.6917,0.5837,0.5985,0.4079,0.3667,132,76,60,"[79, 17, 36]","[29, 31, 16]","[25, 13, 22]",1.2694849967956543,0.4652908067542214,13.021355152130127
31,7.938926261462371e-05,0.36115866955011955,0.9936526255049047,268,0.6373628446287115,0.48880597014925375,0.43559276980329614,0.4407758299999028,0.6291,0.7034,0.5796,0.6515,0.3553,0.3,132,76,60,"[86, 13, 33]","[31, 27, 18]","[34, 8, 18]",1.2539472579956055,0.46106941838649157,12.958235502243042
